region,fRSN,cRSN,painPathways,neurosynth,fullBrain,task,Thermal_Pain1_V1,Thermal_Pain2_V2,Visceral_Pain1,Visceral_Pain2,Mechanical_Pain1,Mechanical_Pain2,Cog_WM1,Cog_WM2,Cog_Inhib1,Cog_Inhib2,Cog_RespSel1,Cog_RespSel2,Emotion_AversiveImg1,Emotion_AversiveImg2,Emotion_Rejection1,Emotion_Vicarious_Pain2,Emotion_AversiveSnd1_V4,Emotion_Aversive_Snd2
-0.0281394568758499,0.956727464567935,0.21797379227581,0.850275424307437,1.89788573387966,1.98100583009315,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.824818467802116,1.63862644355298,2.93290274406468,1.08061993694855,3.59180050606282,3.99528689040285,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.1139719077193,0.885987517563715,0.541083305621496,1.09269892587851,2.4975774282008,3.75715483645103,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.17707211400864,1.23556277312681,1.77224990007203,0.931918310575258,1.69719854262051,2.00577822901941,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.72367830561196,1.78782192457456,1.09917819237652,1.1540992128916,1.84797045102317,2.28701318364061,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.61113683274577,1.23215450634035,1.61248420849759,0.681536965546323,2.5838433266743,3.38404932049761,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.548252601359883,1.05864433722435,1.67622738644228,0.750437995663881,2.002349840472,1.00687588970835,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.21920311864491,0.643954332225191,1.70577840376737,0.461312709374738,2.47080482908684,1.3377782356043,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.1653307538572,2.10245056720425,1.6270588279621,0.953112617971649,2.80782183046327,1.70701209949855,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0505589824493645,0.380612900401544,0.984402032667088,0.498352055041962,0.945101868702932,0.672469880177831,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0162099970664245,0.869353287445051,1.23381070560545,0.284573154329439,1.27018596839365,0.803372907190615,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.61079266721082,0.704452243859321,1.32453206954655,0.41855654324704,2.30733641355153,1.79015959371104,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.41912955393119,0.760608253907603,0.38147319331389,0.471375325962228,-0.147069320341953,0.620280915589875,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.62394745849576,0.941408009103664,1.4488086536215,0.686997324474446,2.30653321724542,1.07726174017094,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.19778018568261,2.24393370176648,1.60367543599609,1.54319537295022,4.75804509568154,3.55659633760005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.73027160281708,1.13811068811504,-0.536157250882214,0.98723216220795,2.52105530493291,0.832034602059983,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.506621740571317,1.89994839736758,1.48790532174219,0.636583232210986,2.99633485998008,2.75811560805159,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.871289152850612,1.30152214877505,1.05272420967791,0.807820414067664,1.773442944227,3.34082769571844,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.1131571071804,1.19565196363315,1.00443333336936,0.793744663349163,2.33098097024997,2.15499963952344,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.35794931583034,1.51369069133041,0.731412027158995,0.227200763021291,1.88296350136611,1.10721003145467,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.40275937607166,2.01636254664613,0.352497477044339,1.44803829898599,3.58878227479706,2.81870541374012,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.38462064862665,1.76391530447842,1.2172597979931,0.933166157279612,3.24594291672771,4.33785730723798,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.36137580856049,0.998436704070688,0.79157801675016,0.915605738679972,3.41254113599127,1.91346810537607,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4777933309597,0.427866115156934,0.117215572258514,0.647759292329704,3.16925604688032,3.76628774056018,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.56265856167211,1.99418493891372,0.903133419794263,1.34350472720418,4.93121454598509,4.9108376617691,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.00901009406212,0.911298562372168,0.0670668129586368,0.968157765658033,1.83302878044026,1.09543988072716,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.07989631030206,1.47765666880677,2.48530190109494,1.36565696416635,2.78362000789031,3.90717451876113,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.582567275371587,0.960372910129134,0.987963158164021,0.388671412547965,0.0794118396204448,-0.0926496737806403,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.32367445466844,3.02160489110803,0.816625360066851,1.32221493447155,3.87282253424472,4.21726271156306,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.23297600034424,1.46335352672462,0.856223448962829,0.962518072313661,2.6809273370493,2.76105464583051,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.803671789035364,1.10697631235336,0.766166914822445,1.13359244573943,1.83384810869967,0.621713146184794,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.00936379656256,0.858934391675572,0.956201671838576,0.528593892874224,-0.175507053519977,1.11855578961336,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.22930798675752,0.1715825643186,0.301865823093341,0.475912835062562,0.469196348890777,1.02364409411848,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.811153496431482,0.811323426321492,0.383787703380053,0.847870252232404,-0.264804361583914,1.49840192578196,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.83752926556079,0.910608993150037,0.0943899773007982,0.505696468361863,1.1700400852495,1.88907814677552,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.507622745871517,0.302980704440814,0.743487369811192,-0.353366163353732,0.173227500746645,1.57258789543139,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.672579378091298,0.552658259429164,0.324738173533131,0.180292004214646,0.071516684538087,2.44561467793513,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.515021889120379,0.400182819824796,0.562507145709665,-0.31421262799343,1.2071213201576,2.43037959495882,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.801571197537146,0.726528176106973,0.996301601913615,0.410113966645065,2.14960862276501,2.39518819374682,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.919707577327775,-0.676150204346212,0.958611166585306,-0.276823714398682,1.71123867986363,-0.414255327371031,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.79934316151819,0.899323541039306,1.66835566584699,0.619062336496198,1.0556173154354,2.60891946514512,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.09258836406459,0.785985676746427,0.727072746510846,0.673024485356659,-0.332855061530828,0.1376423392757,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.194358877121971,0.819054267396357,0.103911519024946,0.451018705359274,0.801118985982226,2.14442851300853,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.80352118823583,-0.350478500073276,1.02458216778337,-0.418434182163704,-0.404672906315751,1.44703120819832,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.707093261062953,0.0666254279931693,0.903826374450333,0.0410163967444112,0.224805256960294,-0.359939301909695,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.48738798296838,0.724410403429956,0.0430316820985093,0.186836182583038,0.34909823623313,1.11629783871466,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0261219878305939,0.298568016597387,2.73564688756817,-0.037757696201649,1.89163855186972,3.20665442557953,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.515501528808992,0.915956346855445,1.38336294090951,0.618156545719428,2.317995583721,5.35807289186834,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.25247934109007,0.216416866452119,0.60049044723519,0.0405188706194205,0.167496036234807,0.132469478746896,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.90133880249441,1.28378647656475,1.3894565721228,1.00547837409878,3.34473384945414,1.61585523391865,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5987988287248,0.516529967674557,0.953055000753158,0.407213692648474,0.755871522240002,1.40521559652375,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.148047295587478,2.04003914744527,0.729596074466405,0.899809033037807,1.27110171719098,2.70677808839926,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0808746125515777,0.7760908774743,-1.24696159955678,0.764520443136241,-0.206651920313942,-0.477694348432828,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4007131961879,-0.509215002790801,0.536385067766995,-0.253376211182409,1.14685136544834,2.09617710704589,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999729989704046,-0.28480484133406,1.56206365373382,-0.0677304461480585,0.935863535826444,2.33390177860257,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1894890806519,0.693621012397787,0.424791677864172,0.531379059714518,-0.0781381877643002,1.83655397043288,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.97869873947483,1.42518685223928,-0.233536315730676,0.257100763947195,1.81554533653555,0.0223391493772156,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0210192353717128,0.247833474721334,0.716553041860127,-0.0128094834323984,1.69312441136516,2.08043619985657,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.43317025716629,1.19732438387395,0.365629183903039,0.145394364522811,1.53783929662408,1.49409618173854,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.566710649059606,0.12468937531609,0.718166255230365,0.0873108584249821,2.80696403315559,3.8505282788091,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.54679157307454,1.63745981580887,1.5970585525347,1.47069332594364,1.68807519694531,1.54846051629606,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.977244920540755,-0.261087573995187,0.300417803660456,-0.421118307385678,2.3670953556741,4.62966912899039,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3.52971740134342,1.72617793278276,1.66315960521517,1.24654233963101,1.82486639408687,1.49745653167779,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.522980197873463,1.0009920674979,0.373827471063823,1.05192631260107,2.69288463222819,2.05385625069026,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.931992488036091,-0.385693673341852,0.615562451597592,0.814629356304328,-0.435560315864945,-0.214011558617701,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.184305333052104,-0.118641519253633,0.128148513386298,0.0760524251975118,2.26038420772038,1.87236383963703,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.817086882557406,1.25841010282798,0.970629838565355,0.414556660608513,1.34444045832556,2.00479638890243,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.149022398854208,0.755042106072227,0.0747420668429827,0.0765817080823538,-0.38346961583456,0.0926861946038521,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.740027885747512,0.725019503617844,0.376878515648739,0.609408993977763,0.819001719168068,0.498868120748502,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.82156046619014,-0.377659838426739,-0.342535493843961,0.0190192755670603,-0.723358454401452,-2.1245676324154,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.561950131045673,0.143331283010525,0.302540311655441,0.46409826689985,1.10459081965674,2.5944389797623,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.01884053458068,2.0571447893715,1.28371800705871,0.659442118827037,2.27691134620078,1.10280824398626,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3785347095782,0.806856203652991,0.164979670552511,0.906647750156784,1.56260444764892,-0.403840655432735,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.08651160975358,-1.65543718667117,0.335366637657557,-0.563174424159596,-0.390703056403747,-2.03460230378463,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.535051434046316,1.16514959044053,1.74580720317322,-0.221550358628426,2.57488645976784,3.81044446643515,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.0280386014648,0.1034037163088,0.141903913193337,0.582185643932831,0.646995791811656,1.54021676516573,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.12278469495699,1.94073600661304,1.27508969921137,0.760162363376954,1.28583377773982,1.81888340447704,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.05470538279991,0.74902401144207,1.17937943051407,0.662664248968284,0.58822720167968,1.5401246926674,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.152786381933135,1.36018296787405,2.10912676587675,0.927092008922563,1.46995010557352,2.93131063966578,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.785363873195779,1.00285564847062,0.218728950302123,0.891082711961809,1.35898296126203,2.2091392936286,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.08756392455465,1.25670294695919,1.58377481307362,0.983819626353871,2.58922622078945,3.21354258312767,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.979187053579357,0.657946258353915,1.04369062537587,0.43131587690035,0.992597012545308,2.42061617637501,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-1.3324231900586,-0.0906904965362661,1.46478849196658,0.305377321868171,0.146906724109388,0.641262515932623,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.80704297075406,0.551174819290458,0.124546252016351,0.209698368067321,0.281542649746637,1.0462019664427,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.15253916048676,1.32674213270024,0.764559847025909,0.817581435763586,1.04271926079643,3.07869989766421,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.404986922296451,0.736898748570748,0.492168623361099,-0.408904068496516,1.06261153631419,0.90286979557875,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.129754963063797,0.772048728651869,-0.459577234110635,1.16641558847067,1.47427474528442,0.761871117961134,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.327145843810904,1.09737718513492,0.699949083888176,1.21427009267696,1.73261321772805,1.78034081147541,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.124887264626489,0.091246159900872,0.595870811996585,0.9011538022105,1.24083287217021,0.712678595968849,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.11907733892573,1.16636309881874,1.00523700843411,0.560204883121478,1.14492233382859,1.75035138507774,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-2.01041193317948,-0.53420107927195,-1.65532725438089,-0.11894130770298,-0.206388197265755,-0.161545564999199,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-1.40142017865525,-0.767513329841074,-0.527329938978032,-0.472460636666163,-1.28519013330325,0.560987980133816,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.232700912243325,-0.46435636531446,-0.102100200015067,-0.0409786136207033,-0.588342208267111,-0.312581192793596,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-1.02363895206606,-0.270740136371312,-0.947470596453655,0.139537354841288,-0.225912045195951,1.64266806826196,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-2.14990310618262,-0.664932952817713,-0.960694824320964,-0.486036859665638,-0.908790771797433,0.856758165164879,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-2.36359865628859,-1.51855222354604,-1.56720497082568,-0.0558543668524717,-2.16319812115428,-0.0121937891325725,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.854645894889286,-0.16305080949671,-1.85722442163123,0.119714450225849,-0.683172982996552,1.09539372772492,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-1.7956842583272,-1.11172030348157,-0.576055897269453,-0.345198795089195,-0.180731381774504,1.58858588348028,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-1.87808067097562,-0.417774558184168,-1.21202787098024,-0.0384942910987937,-0.315394574670874,0.606170620028191,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-1.57960157941562,-1.02495897939892,-1.05580434165743,-0.0416931171765099,-1.87312767145141,-1.21733771152592,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-1.4867540589532,-0.826257290599415,-1.54801731327329,-0.200469168700409,-0.628351801874635,0.586795618004937,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-1.33569518200346,-0.486403909066473,-0.969653310491373,0.0970088798145166,-0.421905018036714,0.255140752021295,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-1.62600005429645,-0.375251791709771,-1.00287938104374,-0.0706261725011351,-0.546973178600513,-0.0247397714524948,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.223225899928871,0.307989410218215,-0.123451643243712,0.552852962658189,0.762815985389783,0.604533481502573,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-3.14317647772066,-1.11783987242231,-1.12489722693483,-0.130127056389118,-0.70086922972328,1.153050918339,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-1.01365983023432,-0.645547691446239,-0.889478860387834,0.44460418787675,-1.0821693934103,-2.15524294306079,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.602836513941919,0.613780620021485,-0.219883834970969,0.797339345104442,-0.0709942055300174,-1.50484826971361,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-1.97338929559525,0.205859007330383,-0.229464804444475,0.630273834555025,-0.349985501016717,-1.7241905026439,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.444282054797585,0.552634016958053,-0.660469774614155,0.872302944093721,-0.0741265837288902,-0.830637186164371,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.0829174973262684,0.409129983490328,0.708263722342285,0.446632612812762,0.3054145001076,-0.481989601626336,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.583760243950243,-0.0674238756709402,-0.262881135214959,0.0791055270070226,0.298215251015799,-0.886279584786343,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-1.43785993169606,0.153059247411453,-0.22444765907714,0.413665186382735,0.579760913929437,-1.34361932969447,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.960088677628528,-0.850934552317359,-0.463334657792328,0.363614939507839,-2.06293423749047,-1.97656413469825,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0670519154422397,0.624768920452838,0.569197185340586,0.826245249014141,-0.721556601386924,-1.92055244774265,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.68168408971593,0.144403791594577,-0.058349511693538,0.580339713167002,-1.7544903359545,-2.25783946151325,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0450896759291466,0.369737407998231,-0.0568995562700317,0.420875592069492,-1.69575293238058,-2.54643108737181,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.25526620191287,0.609559474282975,-0.563404658954185,1.18153405455373,-0.347641067784668,-1.09752134811555,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.372772331803292,-0.0529256078508011,-0.30479054447602,0.29226433977071,-0.920516048076477,-1.55188650907835,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.06452840732934,0.215325240928278,0.0935110166250399,0.37815559109849,-0.714630112964474,-1.66961474466015,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.727920241459005,-0.519688336940707,0.00525385384824318,0.0521101213818311,-0.342225745636838,-1.50757748048581,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-1.79383406593651,0.0168557758724986,0.697562640353381,0.195138965956522,0.171529415684575,0.21653765026248,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.50025359217015,1.24812390785279,0.325556673236215,0.654832758347698,0.0883465025465874,0.673446259223554,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.928520891558533,0.400406705715108,0.666238229403431,0.279420076334084,1.54241521014915,1.89249772470626,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.48776760532898,0.958345492268198,0.694199816433193,0.601036738207782,1.43947035018055,1.43377072818856,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.12467838810803,0.899676627421303,1.46311303062858,0.571613358713606,0.694800543614291,0.81671737716279,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.219690951152772,0.0496647153035629,0.956932219188204,-0.111519545593205,0.366096660859505,0.518278122097863,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.294940507896316,0.136838571436484,0.425478542287808,-0.0435780733715243,-0.262728817068004,0.144049391477678,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.591571998894616,-0.446980158814131,0.367356950650441,-0.178582272378591,0.269197123049421,0.517249751776927,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.648543899702995,0.313103454700611,0.251896755735564,0.274704699809757,0.461020213820437,0.75110628705926,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-5.17543100748272,0.0206120491696435,0.370050977777187,0.0307158635103762,-0.149246107549472,0.902892956946361,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-3.43263037971405,0.370549583065308,1.37029029389023,0.0435141915910025,0.142802206958529,1.01770042101933,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.67455986096017,0.0593367328640593,0.487462366853793,0.341189942399501,0.767545945381382,0.967877811743282,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-4.64516726833357,0.616106578527789,0.881916568207447,0.336248089683876,1.32314068771485,1.46353206004911,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.618222183777477,0.899675558740238,0.599730000778773,0.393076393795978,0.638253222792954,1.37736858167968,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.666364757314086,-0.23667748395681,0.35755665431323,0.0165752061678147,0.546171525843469,0.146393535730158,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
